Date,Open,High,Low,Close,Adj Close,Volume
2012-04-24,12927.76953125,13050.2998046875,12926.490234375,13001.5595703125,13001.5595703125,1341100
2012-04-25,12997.6904296875,13105.7001953125,12993.599609375,13090.7197265625,13090.7197265625,1352600
2012-04-26,13090.1103515625,13227.8203125,13075.9599609375,13204.6201171875,13204.6201171875,1075700
2012-04-27,13204.7001953125,13266.6796875,13192.2099609375,13228.3095703125,13228.3095703125,1108500
2012-04-30,13228.3095703125,13228.759765625,13176.009765625,13213.6298828125,13213.6298828125,1278700
2012-05-01,13214.16015625,13338.66015625,13174.650390625,13279.3203125,13279.3203125,1234000
2012-05-02,13278.1103515625,13278.1103515625,13192.2099609375,13268.5703125,13268.5703125,1007700
2012-05-03,13267.58984375,13284.08984375,13175.6396484375,13206.58984375,13206.58984375,1020900
2012-05-04,13204.6201171875,13205.0,13022.33984375,13038.26953125,13038.26953125,1137900
2012-05-07,13035.849609375,13049.08984375,12970.0,13008.5302734375,13008.5302734375,1100800
2012-05-08,13000.73046875,13000.73046875,12810.3896484375,12932.08984375,12932.08984375,1386200
2012-05-09,12921.8095703125,12921.8095703125,12748.48046875,12835.0595703125,12835.0595703125,1474600
2012-05-10,12831.580078125,12931.7099609375,12820.2998046875,12855.0400390625,12855.0400390625,1516500
2012-05-11,12851.7900390625,12918.009765625,12779.2802734375,12820.599609375,12820.599609375,1483700
2012-05-14,12818.490234375,12818.8603515625,12661.48046875,12695.349609375,12695.349609375,1431900
2012-05-15,12695.0498046875,12758.4296875,12608.16015625,12632.0,12632.0,1560600
2012-05-16,12617.3203125,12722.6298828125,12597.33984375,12598.5498046875,12598.5498046875,1431300
2012-05-17,12598.3203125,12611.419921875,12440.51953125,12442.490234375,12442.490234375,1474300
2012-05-18,12443.01953125,12492.9697265625,12336.759765625,12369.3798828125,12369.3798828125,2407200
2012-05-21,12369.150390625,12508.1103515625,12367.7197265625,12504.48046875,12504.48046875,1421100
2012-05-22,12505.3798828125,12575.9599609375,12447.330078125,12502.8095703125,12502.8095703125,1336500
2012-05-23,12501.51953125,12508.2998046875,12311.5595703125,12496.150390625,12496.150390625,1521900
2012-05-24,12491.91015625,12539.58984375,12419.6298828125,12529.75,12529.75,1268100
2012-05-25,12530.740234375,12533.1201171875,12421.5302734375,12454.830078125,12454.830078125,930000
2012-05-29,12454.830078125,12611.6103515625,12454.599609375,12580.6904296875,12580.6904296875,1075100
2012-05-30,12579.01953125,12579.099609375,12396.400390625,12419.8603515625,12419.8603515625,1228300
2012-05-31,12414.41015625,12489.8701171875,12316.48046875,12393.4501953125,12393.4501953125,2051400
2012-06-01,12391.5595703125,12391.6298828125,12107.48046875,12118.5703125,12118.5703125,1629400
2012-06-04,12119.849609375,12143.6904296875,12035.08984375,12101.4599609375,12101.4599609375,1264400
2012-06-05,12101.080078125,12147.5498046875,12072.169921875,12127.9501953125,12127.9501953125,1089700
2012-06-06,12125.0,12414.7900390625,12125.0,12414.7900390625,12414.7900390625,1401100
2012-06-07,12416.5302734375,12555.259765625,12416.5302734375,12460.9599609375,12460.9599609375,1311500
2012-06-08,12460.8095703125,12554.2001953125,12398.4404296875,12554.2001953125,12554.2001953125,1118100
2012-06-11,12553.8095703125,12650.4697265625,12398.48046875,12411.23046875,12411.23046875,1210600
2012-06-12,12412.0703125,12577.01953125,12411.91015625,12573.7998046875,12573.7998046875,1113600
2012-06-13,12566.3798828125,12598.25,12453.6904296875,12496.3798828125,12496.3798828125,1257800
2012-06-14,12497.8896484375,12698.6796875,12497.66015625,12651.91015625,12651.91015625,1286400
2012-06-15,12652.2099609375,12774.7001953125,12651.3798828125,12767.169921875,12767.169921875,2842900
2012-06-18,12767.01953125,12781.9296875,12696.1796875,12741.8203125,12741.8203125,1112800
2012-06-19,12744.6201171875,12898.9404296875,12744.4697265625,12837.330078125,12837.330078125,1251800
2012-06-20,12837.099609375,12877.1796875,12744.919921875,12824.3896484375,12824.3896484375,1191100
2012-06-21,12823.099609375,12857.3896484375,12561.4599609375,12573.5703125,12573.5703125,1467500
2012-06-22,12574.8203125,12674.080078125,12574.669921875,12640.7802734375,12640.7802734375,2099900
2012-06-25,12639.7998046875,12639.8701171875,12458.009765625,12502.66015625,12502.66015625,1340900
2012-06-26,12503.5703125,12576.41015625,12452.0302734375,12534.669921875,12534.669921875,1092700
2012-06-27,12532.9296875,12646.8701171875,12532.7099609375,12627.009765625,12627.009765625,979500
2012-06-28,12626.25,12626.25,12450.169921875,12602.259765625,12602.259765625,1258700
2012-06-29,12604.599609375,12880.3896484375,12604.5302734375,12880.08984375,12880.08984375,1916300
2012-07-02,12879.7099609375,12902.1201171875,12795.48046875,12871.3896484375,12871.3896484375,1096400
2012-07-03,12868.0595703125,12946.2001953125,12845.2802734375,12943.66015625,12943.66015625,638500
2012-07-05,12941.849609375,12961.2998046875,12852.240234375,12896.669921875,12896.669921875,978000
2012-07-06,12889.400390625,12889.400390625,12702.990234375,12772.4697265625,12772.4697265625,967600
2012-07-09,12772.01953125,12772.01953125,12686.5703125,12736.2900390625,12736.2900390625,1001500
2012-07-10,12733.8701171875,12830.2900390625,12606.91015625,12653.1201171875,12653.1201171875,1147600
2012-07-11,12653.0400390625,12661.9697265625,12534.330078125,12604.5302734375,12604.5302734375,1284200
2012-07-12,12602.7099609375,12630.6396484375,12492.25,12573.26953125,12573.26953125,1427600
2012-07-13,12573.73046875,12784.73046875,12573.0400390625,12777.08984375,12777.08984375,1210800
2012-07-16,12776.330078125,12779.580078125,12690.0498046875,12727.2099609375,12727.2099609375,935000
2012-07-17,12728.73046875,12829.23046875,12645.099609375,12805.5400390625,12805.5400390625,1196200
2012-07-18,12796.98046875,12921.9404296875,12754.6103515625,12908.7001953125,12908.7001953125,1300700
2012-07-19,12909.6103515625,12977.5703125,12889.9296875,12943.3603515625,12943.3603515625,1394800
2012-07-20,12942.6796875,12942.830078125,12810.349609375,12822.5703125,12822.5703125,2107700
2012-07-23,12820.4501953125,12820.4501953125,12583.41015625,12721.4599609375,12721.4599609375,1377600
2012-07-24,12720.9296875,12730.08984375,12521.83984375,12617.3203125,12617.3203125,1315300
2012-07-25,12617.76953125,12732.76953125,12617.6201171875,12676.0498046875,12676.0498046875,1273200
2012-07-26,12680.58984375,12931.2197265625,12680.58984375,12887.9296875,12887.9296875,1336200
2012-07-27,12888.91015625,13117.740234375,12888.5302734375,13075.66015625,13075.66015625,1615100
2012-07-30,13075.349609375,13128.6396484375,13042.849609375,13073.009765625,13073.009765625,917300
2012-07-31,13071.7197265625,13082.66015625,13006.48046875,13008.6796875,13008.6796875,1259800
2012-08-01,13007.4697265625,13074.830078125,12951.16015625,12976.1298828125,12976.1298828125,1327800
2012-08-02,12969.7001953125,12969.849609375,12778.900390625,12878.8798828125,12878.8798828125,1127700
2012-08-03,12884.8203125,13133.1796875,12884.8203125,13096.169921875,13096.169921875,1123900
2012-08-06,13099.8798828125,13187.2802734375,13099.7197265625,13117.509765625,13117.509765625,842700
2012-08-07,13118.650390625,13215.9697265625,13118.419921875,13168.599609375,13168.599609375,952400
2012-08-08,13158.099609375,13202.650390625,13115.240234375,13175.6396484375,13175.6396484375,849100
2012-08-09,13174.73046875,13200.23046875,13125.08984375,13165.1904296875,13165.1904296875,843500
2012-08-10,13163.150390625,13208.2197265625,13094.9599609375,13207.9501953125,13207.9501953125,866400
2012-08-13,13204.9296875,13205.009765625,13112.9404296875,13169.4296875,13169.4296875,675500
2012-08-14,13168.1103515625,13223.009765625,13142.099609375,13172.1396484375,13172.1396484375,844300
2012-08-15,13157.4697265625,13192.8896484375,13138.23046875,13164.7802734375,13164.7802734375,771300
2012-08-16,13163.240234375,13269.349609375,13145.849609375,13250.1103515625,13250.1103515625,1145800
2012-08-17,13251.2001953125,13281.3203125,13244.849609375,13275.2001953125,13275.2001953125,1385500
2012-08-20,13274.580078125,13276.150390625,13230.0595703125,13271.6396484375,13271.6396484375,875900
2012-08-21,13272.099609375,13330.759765625,13186.599609375,13203.580078125,13203.580078125,1170600
2012-08-22,13198.3095703125,13205.0595703125,13120.33984375,13172.759765625,13172.759765625,1112200
2012-08-23,13171.3701171875,13171.3701171875,13046.4599609375,13057.4599609375,13057.4599609375,1088000
2012-08-24,13052.8203125,13175.509765625,13027.2001953125,13157.9697265625,13157.9697265625,880300
2012-08-27,13157.740234375,13176.169921875,13115.4599609375,13124.669921875,13124.669921875,960700
2012-08-28,13122.740234375,13147.3203125,13081.1201171875,13102.990234375,13102.990234375,816300
2012-08-29,13103.4599609375,13144.8095703125,13081.26953125,13107.48046875,13107.48046875,915300
2012-08-30,13101.2900390625,13101.3701171875,12978.91015625,13000.7099609375,13000.7099609375,899800
2012-08-31,13002.7197265625,13151.8701171875,13002.6396484375,13090.83984375,13090.83984375,1197800
2012-09-04,13092.150390625,13092.3896484375,12977.08984375,13035.9404296875,13035.9404296875,1039200
2012-09-05,13036.08984375,13095.91015625,13018.740234375,13047.48046875,13047.48046875,925500
2012-09-06,13045.23046875,13294.1298828125,13045.080078125,13292.0,13292.0,1286500
2012-09-07,13289.5302734375,13320.26953125,13266.2197265625,13306.6396484375,13306.6396484375,1422100
2012-09-10,13308.5595703125,13324.099609375,13251.3896484375,13254.2900390625,13254.2900390625,1238100
2012-09-11,13254.599609375,13354.33984375,13253.2099609375,13323.3603515625,13323.3603515625,1049200
2012-09-12,13321.6201171875,13373.6201171875,13317.51953125,13333.349609375,13333.349609375,1115200
2012-09-13,13329.7099609375,13573.330078125,13325.1103515625,13539.8603515625,13539.8603515625,1517700
2012-09-14,13540.400390625,13653.240234375,13533.9404296875,13593.3701171875,13593.3701171875,1851600
2012-09-17,13588.5703125,13593.150390625,13526.669921875,13553.099609375,13553.099609375,1280200
2012-09-18,13552.330078125,13582.1201171875,13517.8095703125,13564.6396484375,13564.6396484375,1207200
2012-09-19,13565.41015625,13626.48046875,13556.740234375,13577.9599609375,13577.9599609375,1162100
2012-09-20,13575.169921875,13599.01953125,13503.0,13596.9296875,13596.9296875,1179100
2012-09-21,13597.240234375,13647.099609375,13571.5302734375,13579.4697265625,13579.4697265625,4296100
2012-09-24,13577.849609375,13601.900390625,13521.6796875,13558.919921875,13558.919921875,1203700
2012-09-25,13559.919921875,13620.2099609375,13457.25,13457.5498046875,13457.5498046875,1386300
2012-09-26,13458.6298828125,13480.3701171875,13406.91015625,13413.509765625,13413.509765625,1243500
2012-09-27,13413.4697265625,13522.830078125,13413.4697265625,13485.9697265625,13485.9697265625,1139900
2012-09-28,13485.8896484375,13487.66015625,13367.26953125,13437.1298828125,13437.1298828125,1469500
2012-10-01,13437.66015625,13598.25,13437.66015625,13515.1103515625,13515.1103515625,1061200
2012-10-02,13515.2998046875,13567.0595703125,13424.919921875,13482.3603515625,13482.3603515625,907300
2012-10-03,13479.2099609375,13536.26953125,13439.1201171875,13494.6103515625,13494.6103515625,1038900
2012-10-04,13495.1796875,13594.330078125,13495.1796875,13575.3603515625,13575.3603515625,1063900
2012-10-05,13569.1796875,13661.8701171875,13568.75,13610.150390625,13610.150390625,1155000
2012-10-08,13589.259765625,13610.3798828125,13552.08984375,13583.650390625,13583.650390625,713000
2012-10-09,13582.8798828125,13592.330078125,13473.3095703125,13473.5302734375,13473.5302734375,1036300
2012-10-10,13473.5302734375,13478.830078125,13327.6201171875,13344.9697265625,13344.9697265625,1011200
2012-10-11,13346.2802734375,13428.490234375,13326.1201171875,13326.3896484375,13326.3896484375,866300
2012-10-12,13325.6201171875,13401.3203125,13296.4296875,13328.849609375,13328.849609375,1137400
2012-10-15,13329.5400390625,13437.66015625,13325.9296875,13424.23046875,13424.23046875,1148800
2012-10-16,13423.83984375,13556.3701171875,13423.759765625,13551.7802734375,13551.7802734375,1134500
2012-10-17,13539.6298828125,13561.650390625,13468.900390625,13557.0,13557.0,1355700
2012-10-18,13553.240234375,13588.73046875,13510.9296875,13548.9404296875,13548.9404296875,1284100
2012-10-19,13545.330078125,13545.490234375,13312.2197265625,13343.509765625,13343.509765625,2390800
2012-10-22,13344.2802734375,13368.5498046875,13235.150390625,13345.8896484375,13345.8896484375,1218800
2012-10-23,13344.900390625,13344.900390625,13083.2802734375,13102.5302734375,13102.5302734375,1222200
2012-10-24,13103.5302734375,13155.2099609375,13063.6298828125,13077.33984375,13077.33984375,1106700
2012-10-25,13079.6396484375,13214.1103515625,13017.3701171875,13103.6796875,13103.6796875,1145900
2012-10-26,13104.2197265625,13151.7197265625,13040.169921875,13107.2099609375,13107.2099609375,1346400
2012-10-31,13107.4404296875,13189.080078125,13052.0703125,13096.4599609375,13096.4599609375,1381600
2012-11-01,13099.1904296875,13273.7099609375,13099.1103515625,13232.6201171875,13232.6201171875,1405100
2012-11-02,13232.6201171875,13289.4501953125,13076.5703125,13093.16015625,13093.16015625,1376600
2012-11-05,13092.2802734375,13140.580078125,13038.7099609375,13112.4404296875,13112.4404296875,953500
2012-11-06,13112.900390625,13290.75,13112.900390625,13245.6796875,13245.6796875,1057100
2012-11-07,13228.240234375,13228.3203125,12876.599609375,12932.73046875,12932.73046875,1642500
2012-11-08,12932.8095703125,12980.23046875,12811.240234375,12811.3203125,12811.3203125,1383500
2012-11-09,12811.169921875,12890.1904296875,12743.3896484375,12815.3896484375,12815.3896484375,1316700
2012-11-12,12815.9296875,12861.2802734375,12783.0,12815.080078125,12815.080078125,623600
2012-11-13,12808.7099609375,12898.25,12748.509765625,12756.1796875,12756.1796875,1422000
2012-11-14,12746.5400390625,12797.73046875,12542.6796875,12570.9501953125,12570.9501953125,1621800
2012-11-15,12571.099609375,12600.58984375,12496.5595703125,12542.3798828125,12542.3798828125,1291500
2012-11-16,12542.3095703125,12604.169921875,12471.490234375,12588.3095703125,12588.3095703125,1971100
2012-11-19,12590.23046875,12796.1904296875,12590.23046875,12795.9599609375,12795.9599609375,1369100
2012-11-20,12790.8896484375,12808.5595703125,12701.0703125,12788.509765625,12788.509765625,1341600
2012-11-21,12788.3603515625,12845.990234375,12786.1298828125,12836.8896484375,12836.8896484375,973000
2012-11-23,12833.1298828125,13011.4501953125,12832.98046875,13009.5302734375,13009.5302734375,611100
2012-11-26,13008.4501953125,13008.4501953125,12900.169921875,12967.3701171875,12967.3701171875,1143600
2012-11-27,12963.3798828125,12980.1904296875,12868.259765625,12878.1298828125,12878.1298828125,1179000
2012-11-28,12875.5595703125,12989.099609375,12765.3203125,12985.1103515625,12985.1103515625,1310000
2012-11-29,12977.349609375,13062.5595703125,12961.919921875,13021.8203125,13021.8203125,1136200
2012-11-30,13022.0498046875,13053.740234375,12988.6796875,13025.580078125,13025.580078125,1710700
2012-12-03,13027.73046875,13087.3203125,12959.419921875,12965.599609375,12965.599609375,1129000
2012-12-04,12966.4501953125,13022.509765625,12940.0703125,12951.7802734375,12951.7802734375,1252900
2012-12-05,12948.9599609375,13089.1103515625,12923.4404296875,13034.490234375,13034.490234375,1612300
2012-12-06,13026.1904296875,13076.8798828125,13007.83984375,13074.0400390625,13074.0400390625,1168500
2012-12-07,13072.8701171875,13157.2802734375,13072.8701171875,13155.1298828125,13155.1298828125,1241300
2012-12-10,13154.8896484375,13195.349609375,13139.080078125,13169.8798828125,13169.8798828125,1185300
2012-12-11,13170.33984375,13306.5703125,13170.33984375,13248.4404296875,13248.4404296875,1245100
2012-12-12,13250.0498046875,13329.4404296875,13227.4404296875,13245.4501953125,13245.4501953125,1275100
2012-12-13,13241.3798828125,13264.41015625,13147.1904296875,13170.7197265625,13170.7197265625,1011900
2012-12-14,13170.7998046875,13190.41015625,13118.4599609375,13135.009765625,13135.009765625,1176200
2012-12-17,13135.169921875,13244.330078125,13134.6298828125,13235.3896484375,13235.3896484375,1429800
2012-12-18,13236.6103515625,13365.8603515625,13232.580078125,13350.9599609375,13350.9599609375,1529200
2012-12-19,13351.0400390625,13357.7001953125,13251.740234375,13251.9697265625,13251.9697265625,1490200
2012-12-20,13246.669921875,13314.6396484375,13216.0302734375,13311.7197265625,13311.7197265625,1198000
2012-12-21,13309.9501953125,13309.9501953125,13122.5302734375,13190.83984375,13190.83984375,4132700
2012-12-24,13190.150390625,13190.3798828125,13128.5498046875,13138.9296875,13138.9296875,477100
2012-12-26,13138.849609375,13174.8798828125,13076.8701171875,13114.58984375,13114.58984375,794100
2012-12-27,13114.9697265625,13141.740234375,12964.080078125,13096.3095703125,13096.3095703125,1001600
2012-12-28,13095.080078125,13095.4599609375,12926.8603515625,12938.1103515625,12938.1103515625,859800
2012-12-31,12938.1904296875,13109.1298828125,12883.8896484375,13104.1396484375,13104.1396484375,1457400
2013-01-02,13104.2998046875,13412.7099609375,13104.2998046875,13412.5498046875,13412.5498046875,1614300
2013-01-03,13413.009765625,13430.599609375,13358.2998046875,13391.3603515625,13391.3603515625,1296300
2013-01-04,13391.0498046875,13447.1103515625,13376.23046875,13435.2099609375,13435.2099609375,1075900
2013-01-07,13436.1298828125,13436.1298828125,13343.3203125,13384.2900390625,13384.2900390625,1131200
2013-01-08,13377.419921875,13377.419921875,13293.1298828125,13328.849609375,13328.849609375,1295700
2013-01-09,13329.919921875,13416.5498046875,13329.080078125,13390.509765625,13390.509765625,1230700
2013-01-10,13391.8203125,13478.2001953125,13382.2900390625,13471.2197265625,13471.2197265625,1335200
2013-01-11,13471.4501953125,13496.6796875,13439.9697265625,13488.4296875,13488.4296875,1192000
2013-01-14,13488.4296875,13520.1796875,13459.83984375,13507.3203125,13507.3203125,1184600
2013-01-15,13507.3203125,13546.3701171875,13445.7998046875,13534.8896484375,13534.8896484375,1022800
2013-01-16,13534.8896484375,13534.8896484375,13468.9599609375,13511.23046875,13511.23046875,1185400
2013-01-17,13511.23046875,13633.8896484375,13510.240234375,13596.01953125,13596.01953125,1839000
2013-01-18,13596.01953125,13649.9296875,13571.8603515625,13649.7001953125,13649.7001953125,2609000
2013-01-22,13649.7001953125,13712.2099609375,13622.9599609375,13712.2099609375,13712.2099609375,1443000
2013-01-23,13712.2099609375,13794.2900390625,13710.1298828125,13779.330078125,13779.330078125,1044900
2013-01-24,13779.330078125,13879.66015625,13779.330078125,13825.330078125,13825.330078125,1247800
2013-01-25,13825.330078125,13895.98046875,13825.330078125,13895.98046875,13895.98046875,1303000
2013-01-28,13895.98046875,13915.7197265625,13862.5703125,13881.9296875,13881.9296875,1135700
2013-01-29,13881.9296875,13969.990234375,13880.009765625,13954.419921875,13954.419921875,1082300
2013-01-30,13954.419921875,13966.1298828125,13896.9501953125,13910.419921875,13910.419921875,1172000
2013-01-31,13910.419921875,13941.0595703125,13860.580078125,13860.580078125,13860.580078125,1426000
2013-02-01,13860.580078125,14019.7802734375,13860.580078125,14009.7900390625,14009.7900390625,1284200
2013-02-04,14009.7900390625,14009.7900390625,13866.830078125,13880.080078125,13880.080078125,1304200
2013-02-05,13880.080078125,14013.599609375,13880.080078125,13979.2998046875,13979.2998046875,1343900
2013-02-06,13979.2998046875,13991.6103515625,13913.1796875,13986.51953125,13986.51953125,1275600
2013-02-07,13986.51953125,13988.0595703125,13852.2001953125,13944.0498046875,13944.0498046875,1185300
2013-02-08,13944.0498046875,14022.6201171875,13944.0498046875,13992.9697265625,13992.9697265625,998600
2013-02-11,13992.9697265625,13992.9697265625,13940.41015625,13971.240234375,13971.240234375,750900
2013-02-12,13971.240234375,14038.9697265625,13968.9404296875,14018.7001953125,14018.7001953125,1171800
2013-02-13,14018.7001953125,14029.349609375,13945.7802734375,13982.91015625,13982.91015625,1305200
2013-02-14,13982.91015625,13990.3603515625,13921.9404296875,13973.3896484375,13973.3896484375,1148000
2013-02-15,13973.3896484375,14001.9296875,13906.73046875,13981.759765625,13981.759765625,1956700
2013-02-19,13981.759765625,14044.8203125,13977.900390625,14035.669921875,14035.669921875,1364100
2013-02-20,14035.669921875,14058.26953125,13919.2802734375,13927.5400390625,13927.5400390625,1385400
2013-02-21,13927.5400390625,13927.5400390625,13834.400390625,13880.6201171875,13880.6201171875,1314100
2013-02-22,13880.6201171875,14001.1904296875,13880.6201171875,14000.5703125,14000.5703125,1398500
2013-02-25,14000.5703125,14081.580078125,13784.009765625,13784.169921875,13784.169921875,1521900
2013-02-26,13784.169921875,13918.4404296875,13784.169921875,13900.1298828125,13900.1298828125,1325800
2013-02-27,13900.1298828125,14104.8603515625,13880.1904296875,14075.3701171875,14075.3701171875,1070100
2013-02-28,14075.3701171875,14149.150390625,14050.1796875,14054.490234375,14054.490234375,1771500
2013-03-01,14054.490234375,14107.08984375,13937.599609375,14089.66015625,14089.66015625,1259200
2013-03-04,14089.66015625,14128.2099609375,14030.3701171875,14127.8203125,14127.8203125,1108100
2013-03-05,14127.8203125,14286.3701171875,14127.8203125,14253.76953125,14253.76953125,1121000
2013-03-06,14253.76953125,14320.650390625,14253.0,14296.240234375,14296.240234375,1165100
2013-03-07,14296.240234375,14354.6904296875,14296.240234375,14329.490234375,14329.490234375,1170800
2013-03-08,14329.490234375,14413.169921875,14329.490234375,14397.0703125,14397.0703125,1156300
2013-03-11,14397.0703125,14448.0595703125,14373.3203125,14447.2900390625,14447.2900390625,948800
2013-03-12,14447.2900390625,14478.7998046875,14412.0595703125,14450.0595703125,14450.0595703125,1021000
2013-03-13,14450.0595703125,14472.7998046875,14411.66015625,14455.2802734375,14455.2802734375,839200
2013-03-14,14455.2802734375,14539.2900390625,14455.2802734375,14539.1396484375,14539.1396484375,1173900
2013-03-15,14539.1396484375,14539.1396484375,14470.5,14514.1103515625,14514.1103515625,4077700
2013-03-18,14514.1103515625,14521.58984375,14404.2099609375,14452.0595703125,14452.0595703125,1196400
2013-03-19,14452.0595703125,14514.33984375,14382.08984375,14455.8203125,14455.8203125,1221700
2013-03-20,14455.8203125,14546.8203125,14455.8203125,14511.73046875,14511.73046875,1212400
2013-03-21,14511.73046875,14511.73046875,14383.01953125,14421.490234375,14421.490234375,1104500
2013-03-22,14421.490234375,14519.9501953125,14421.490234375,14512.0302734375,14512.0302734375,1014500
2013-03-25,14512.0302734375,14563.75,14395.0,14447.75,14447.75,1248400
2013-03-26,14447.75,14561.5400390625,14447.75,14559.650390625,14559.650390625,960300
2013-03-27,14559.650390625,14559.650390625,14439.5498046875,14526.16015625,14526.16015625,926800
2013-03-28,14526.16015625,14585.099609375,14520.8603515625,14578.5400390625,14578.5400390625,1537100
2013-04-01,14578.5400390625,14605.7197265625,14531.48046875,14572.849609375,14572.849609375,914000
2013-04-02,14572.849609375,14684.490234375,14572.849609375,14662.009765625,14662.009765625,984200
2013-04-03,14662.009765625,14683.1298828125,14525.3603515625,14550.349609375,14550.349609375,1271400
2013-04-04,14550.349609375,14625.240234375,14538.7197265625,14606.1103515625,14606.1103515625,1047900
2013-04-05,14606.1103515625,14606.1103515625,14434.4296875,14565.25,14565.25,1312500
2013-04-08,14565.25,14613.48046875,14497.7998046875,14613.48046875,14613.48046875,1066800
2013-04-09,14613.48046875,14716.4599609375,14598.5,14673.4599609375,14673.4599609375,1285800
2013-04-10,14673.4599609375,14826.66015625,14673.4599609375,14802.240234375,14802.240234375,1205200
2013-04-11,14802.240234375,14887.509765625,14785.3603515625,14865.1396484375,14865.1396484375,1445700
2013-04-12,14865.1396484375,14865.2099609375,14790.5703125,14865.0595703125,14865.0595703125,1195700
2013-04-15,14865.0595703125,14865.0595703125,14598.580078125,14599.2001953125,14599.2001953125,1616800
2013-04-16,14599.2001953125,14761.73046875,14599.2001953125,14756.7802734375,14756.7802734375,1263200
2013-04-17,14756.7802734375,14756.7802734375,14560.8095703125,14618.58984375,14618.58984375,1680100
2013-04-18,14618.58984375,14650.259765625,14495.2900390625,14537.1396484375,14537.1396484375,1580500
2013-04-19,14537.1396484375,14553.73046875,14444.0302734375,14547.509765625,14547.509765625,2072000
2013-04-22,14547.509765625,14588.830078125,14457.599609375,14567.169921875,14567.169921875,1468900
2013-04-23,14567.169921875,14721.419921875,14554.2900390625,14719.4599609375,14719.4599609375,1373200
2013-04-24,14719.4599609375,14747.419921875,14666.5400390625,14676.2998046875,14676.2998046875,1380200
2013-04-25,14676.2998046875,14768.0498046875,14665.4501953125,14700.7998046875,14700.7998046875,1296000
2013-04-26,14700.7998046875,14743.490234375,14684.8203125,14712.5498046875,14712.5498046875,1289100
2013-04-29,14712.5498046875,14844.9599609375,14712.5498046875,14818.75,14818.75,970600
2013-04-30,14818.75,14839.7998046875,14734.4697265625,14839.7998046875,14839.7998046875,1482500
2013-05-01,14839.7998046875,14839.7998046875,14687.0498046875,14700.9501953125,14700.9501953125,1126200
2013-05-02,14700.9501953125,14834.6298828125,14700.9501953125,14831.580078125,14831.580078125,911800
2013-05-03,14831.580078125,15009.58984375,14831.580078125,14973.9599609375,14973.9599609375,1198900
2013-05-06,14973.9599609375,14988.8701171875,14941.08984375,14968.8896484375,14968.8896484375,1161600
2013-05-07,14968.8896484375,15056.669921875,14968.8896484375,15056.2001953125,15056.2001953125,1172300
2013-05-08,15056.2001953125,15106.8095703125,15021.8701171875,15105.1201171875,15105.1201171875,1135100
2013-05-09,15105.1201171875,15144.830078125,15046.8701171875,15082.6201171875,15082.6201171875,978100
2013-05-10,15082.6201171875,15118.490234375,15038.1796875,15118.490234375,15118.490234375,989800
2013-05-13,15113.419921875,15113.419921875,15053.4599609375,15091.6796875,15091.6796875,942800
2013-05-14,15091.6796875,15219.5498046875,15089.2998046875,15215.25,15215.25,1245900
2013-05-15,15211.8701171875,15301.33984375,15175.3896484375,15275.6904296875,15275.6904296875,1240300
2013-05-16,15273.919921875,15302.490234375,15215.8203125,15233.2197265625,15233.2197265625,1450900
2013-05-17,15234.75,15357.400390625,15234.75,15354.400390625,15354.400390625,1757500
2013-05-20,15348.330078125,15391.83984375,15314.150390625,15335.2802734375,15335.2802734375,1164200
2013-05-21,15334.9697265625,15434.5,15325.6796875,15387.580078125,15387.580078125,1229700
2013-05-22,15387.1201171875,15542.400390625,15265.9599609375,15307.169921875,15307.169921875,1718500
2013-05-23,15300.5703125,15348.41015625,15180.23046875,15294.5,15294.5,1488100
2013-05-24,15290.740234375,15306.7099609375,15199.6298828125,15303.099609375,15303.099609375,1056600
2013-05-28,15307.330078125,15521.490234375,15307.330078125,15409.3896484375,15409.3896484375,1306800
2013-05-29,15399.9404296875,15400.25,15229.5302734375,15302.7998046875,15302.7998046875,1140200
2013-05-30,15306.01953125,15398.7001953125,15280.990234375,15324.5302734375,15324.5302734375,1211500
2013-05-31,15322.2197265625,15392.3798828125,15115.5703125,15115.5703125,15115.5703125,2088300
2013-06-03,15123.5498046875,15254.1103515625,15123.5498046875,15254.0302734375,15254.0302734375,1479800
2013-06-04,15255.2197265625,15304.98046875,15100.7802734375,15177.5400390625,15177.5400390625,1342800
2013-06-05,15168.099609375,15168.6298828125,14945.5703125,14960.58984375,14960.58984375,1414000
2013-06-06,14955.4501953125,15040.6201171875,14844.2197265625,15040.6201171875,15040.6201171875,1404100
2013-06-07,15044.4599609375,15255.580078125,15044.4599609375,15248.1201171875,15248.1201171875,1373800
2013-06-10,15247.8095703125,15300.6396484375,15211.25,15238.58984375,15238.58984375,942500
2013-06-11,15231.3798828125,15251.0703125,15086.08984375,15122.01953125,15122.01953125,1016100
2013-06-12,15130.3896484375,15241.2802734375,14981.2099609375,14995.23046875,14995.23046875,1057700
2013-06-13,14992.5400390625,15202.26953125,14953.4501953125,15176.080078125,15176.080078125,1044900
2013-06-14,15178.080078125,15205.919921875,15044.7998046875,15070.1796875,15070.1796875,1074300
2013-06-17,15078.7099609375,15261.7099609375,15078.7099609375,15179.849609375,15179.849609375,1392500
2013-06-18,15186.2998046875,15340.08984375,15186.2998046875,15318.23046875,15318.23046875,992100
2013-06-19,15315.4697265625,15322.0703125,15112.1103515625,15112.1904296875,15112.1904296875,1113800
2013-06-20,15105.509765625,15105.509765625,14732.0302734375,14758.3203125,14758.3203125,1726300
